98	[0.10722316899108504, -0.02697612209796101, -0.14507788737118832, 0.03661744824910339, 0.009285635358011213, -0.13969706909757829, 0.027340609874730887, -0.007468533387413648, -0.044908367852354754, -0.002837946786526356, 0.11649469110765712, -0.05113652199459783, 0.047679832628320894, -0.09738418012937133, -0.0774499758456712, 0.05502782525643929, -0.04949516325062448, 0.1245085315328106, 0.05773264874596676, 0.09067465664308881, -0.0007705814883471788, -0.1270594690622512, -0.1332123611947273, 0.07608410803874432, -0.8048327948628484, -0.06265018767474717, -0.06671018453856395, -0.04486406333318689, 0.06178827892753177, -0.04810479761647202, 0.04312373327239112, -0.008039001252638442, 0.08312425821560301, 0.10612808256988854, 0.17439613041969204, 0.029665947887332407, -0.07237975561145324, 0.1293164907242053, -0.04116473239216562, -0.09371888856787573, 0.08439812856170062, 0.10947911481705322, 0.10605153861000265, 0.00768237487579286, -0.0446327502210764, -0.15259988036360408, 0.00893057837809873, 0.13681974263951094, 0.1076224665096871, -0.05118600425596969]
99	[-0.8023116096481614, 0.05822058856494579, -0.06667477904321024, -0.07556064908765461, -0.08590090285342755, -0.06547145205585439, -0.08314879409846286, -0.021155333485015713, -0.3423397241307656, 0.10292888093866256, 0.06015608462342209, -0.09437220211360554, -0.09102527685844244, 0.04457876699098556, -0.0156861024975228, 0.05964340339053025, 0.006894181955038664, 0.14359249394250712, -0.12411255554656617, -0.027335643730658405, -0.02883267026276692, 0.07580141109855607, -0.015888231073685758, -0.011772320120248026, -0.038679723685684515, -0.05204086320662435, -0.020526845616874033, 0.02776342284146431, -0.013745888874903137, 0.037221495486522815, -0.047340960011079986, 0.029872820475367892, -0.060618181049817844, -0.05969378438089802, 0.14781675430663246, 0.04263383186414638, 0.13572652576781125, 0.047110405596167464, 0.035217311231334016, -0.06717525067008172, 0.025427809069964936, 0.0184038214552684, -0.08664219004078515, -0.014097362537062962, 0.024298394085217147, -0.12713081569839835, -0.08114217480771242, 0.02786945447864138, 0.1585896049999583, 0.01372827379507535]
100	[0.0767389917017845, -0.02186088810623892, -0.02231145310079726, 0.10773892264843611, 0.009057200466656432, -0.01068899240531262, -0.14033827032943308, -0.02419470239841149, 0.009606381182387245, -0.8740730526683528, -0.0687308842604825, -0.03123083965125119, 0.010834166605727636, 0.05166821151420091, -0.0857286406489036, 0.031123775097869875, 0.23297684334675592, 0.0524371172433632, -0.0015983650587593026, -0.06759992649667415, 0.04133190170221509, -0.053629415712521465, 0.03635807670397522, -0.05189231399844989, 0.00027214105601822673, -0.01633194531081307, 0.0677927644953001, -0.06279847871703953, 0.033619726951950576, -0.05753700961369188, 0.05972504112516543, -0.009201328373197934, 0.006032587044301798, -0.006823296073433746, 0.07780978387500505, -0.08715914053797023, 0.09448811824325641, -0.00847159588834903, -0.17167087909021164, -0.06228277163487954, 0.022374507127201546, 0.004366230198504067, 0.03563090736432223, 0.0031272559084372683, -0.0846487969061335, 0.06847889465311469, 0.014433953132564245, -0.1111881638307742, -0.10228542028336284, -0.01678165630644362]
101	[0.049271806097128924, -0.08121956341893746, -0.011195533856258153, 0.08678987222319476, 0.08191867527817005, -0.03821317016314691, -0.04326221798000616, -0.0994289526021814, -0.08139078516224123, -0.0503352981040358, 0.0018768785892516278, 0.10858558689102465, -0.038208253535657676, -0.10551616371998739, -0.028983971366233166, 0.120390968050374, -0.016837312107487176, 0.09226561128143901, 0.0021980527680184225, 0.020198895047975347, 0.040450981025382575, -0.10636902169336096, 0.0302251247980818, 0.06497946223195417, 0.07132947072181897, 0.05325727045806185, 0.043374633159207546, -0.02355365146535314, -0.10103073173278136, 0.03590447226217719, -0.0624795831820674, -0.03321320747807453, -0.022695766246483517, -0.15239418292424492, 0.07945427781935066, -0.07056281754830053, -0.04670117858066132, 0.0687414591343556, -0.8817361248511331, 0.0023477782696596367, 0.04630139194944733, 0.07385602343580037, 0.0530635503111663, -0.06031735986461296, 0.033114035467188455, -0.030044251251834173, 0.032900679472505995, 0.13211065758505589, -0.01791150018436429, 0.07771747812361048]
102	[-0.045461605900289775, 0.04634278196915022, 0.07648330207411458, 0.03798815506167805, 0.1320282841342952, -0.07416907029356759, -0.02943842445250319, -0.03837452797819826, -0.14174262121993272, -0.0784150115628747, -0.10207734087150223, 0.07914210420528973, 0.009584124302120934, -0.029669592986768092, 0.10099594436581869, 0.0736286747689248, -0.033307879820827745, 0.12081188566127761, -0.1300400320701029, -0.04345877789004515, -0.041404296460015054, 0.0332440334480217, -0.0437560109541464, 0.0047318765211329895, 0.056052308713083136, 0.14063937960694392, -0.06884400220972152, 0.055107173291697606, 0.21177584403975672, 0.03493429733395971, -0.025924723779928358, 0.11563697522885052, -0.04851252677856774, 0.014570670356525033, 0.02861431491885077, 0.07337366291754786, -0.015285515333155992, 0.03986018474577104, 0.005243841191446645, -0.1654676077261774, 0.09716810379604625, 0.037348779000178134, -0.05680450052396096, -0.08738076173130033, 0.8257625346496437, -0.022931429104746066, 0.10540784414472705, 0.013747303100612854, 0.04676111318103342, 0.13431472526529648]
103	[0.007525763737238761, 0.04616329399466524, -0.04253051472617601, -0.062053389259110844, -0.06354848652584666, -0.04669998617935802, -0.09796327419273436, 0.03277444613769649, -0.0843145738400776, 0.05555208023515922, -0.15120174976281778, 0.06068671693941259, 0.8469887812981189, -0.044284131581606614, 0.13782740893228382, -0.02952244918080743, 0.005063631655439501, 0.012520638967461382, 0.029889816789410224, 0.03905724216117368, -0.03955190611115768, -0.1757103062474449, 0.025956470546612067, -0.04247211985738115, -0.058811780472589545, -0.05127256869426116, -0.08520523782550495, -0.08697611941201729, -0.025934117807657163, 0.01779241150548725, 0.0347632020855725, 0.08313490626432354, 0.08362680928830489, -0.011829180843368287, 0.006387755818502253, 0.027165728401711203, 0.0831964858291593, -0.0027160969820182587, -0.062137116081282126, -0.0036438748209627124, -0.048257850919341615, 0.07335911019047038, -0.10288974873629639, 0.08273462084362734, 0.056150513821138386, 0.05569475802238122, 0.20245300276831357, 0.01462233944317643, 0.09115527972038859, 0.1792833969918869]
104	[-0.029681045960278044, -0.07479795776601937, -0.12498707991882514, 0.010523859298808324, 0.16417645113990692, 0.005956765891017668, -0.14141221526557152, 0.019412843164516243, 0.018721921914676837, -0.022130990896276473, 0.010418243415083293, -0.04359500853925223, 0.03341486085804147, -0.12061457628936591, -0.04352065714662241, 0.034994615313151775, 0.049856661797672765, 0.08464984554303134, 0.021875607539376736, 0.04532632809757463, 0.05772491028182536, -0.05151034929063234, -0.041238691725025506, -0.06256835433386261, 0.013079727857471076, 0.10067205960247237, 0.1489265120911566, -0.0006457951180372022, -0.08481944969576459, 0.14264769261981153, -0.5204636902922077, -0.07412647079927465, -0.049047692592599446, 0.0576895696491408, 0.6560516682728632, 0.019416943491381438, -0.15642397991929605, 0.002849356281718696, 0.10491340887512021, -0.0017410592064684264, -0.06645190958998087, 0.010149526022419983, -0.05158940436251893, 0.0495850347875981, -0.0039343729170841476, 0.04204890699685697, 0.03592408308392428, -0.22390015077724912, 0.0718007286974464, -0.09275949346101257]
105	[-0.023675238027425227, -0.041780763529238, -0.18065723244213272, 0.027093181380281852, -0.15926270174643692, 0.13448843748953865, -0.10682468054911394, 0.1072243143471807, -0.05616948179726547, -0.03590014150692884, 0.03286662895342541, 0.003601875124381759, 0.19509311171027863, 0.13388438289132998, 0.04641345366252181, -0.013390950404029791, -0.19858168470923196, -0.032994123004689124, -0.006639624500799576, 0.09895907315237128, -0.029829018180603836, 0.08080667274065932, -0.024676784368329235, -0.6928588187372592, 0.11657541144668986, 0.04955118448699793, 0.06085192892798419, -0.22089476665239607, 0.022810749008738637, -0.0499368097788045, 0.06469679679592125, 0.18431026511985424, 0.1691074017937562, 0.1330790250621654, 0.2443608542027325, -0.08149592523336932, -0.012851205999816541, 0.0993671364058896, 0.01869270351325845, 0.047219543551121415, 0.025070796806362542, -0.02310434754387633, 0.04803065362209558, -0.07849447296004078, -0.006120511506902502, -0.0693128469174062, -0.21078781675890398, -0.032500527106662166, -0.019158618672420906, -0.018559428724975333]
106	[-0.034872334724167765, -0.08632034452152833, -0.07849857666720389, 0.059800487931080934, 0.032391709270024806, -0.16361833978206716, -0.1600636016828868, -0.08736636108084989, 0.0106989514438026, -0.13536517704596107, -0.04603534627061377, 0.018944509901438242, 0.019700827600897815, -0.0837879239640148, -0.027985068944939365, 0.13276938387837683, -0.08526806599010338, 0.238236820839238, 0.17323353382793288, -0.07627590579857481, -0.02406338658272563, -0.041465932800488346, 0.026206461584496587, -0.03999885628856326, 0.21729136730113394, 0.02822538378196584, -0.003360486237910802, 0.0190370970747683, 0.03290791149917811, -0.014829884275535313, -0.564792798499971, 0.04599754101155378, -0.033486573622093924, 0.03755339968491324, -0.03333915834440592, 0.011403395909262017, 0.0611158876824763, 0.04230598887843771, 0.01520262324589903, 0.016220832876250722, 0.0003696472251361825, 0.03205607472880422, 0.03176704621038722, 0.05744780022757367, 0.054271776834740874, -0.5814107446406909, -0.13250618247430965, -0.06115226733212516, -0.14201088654447463, 0.031170454811216185]
107	[0.08004656736367094, 0.01623836249539187, -0.03029169737225273, 0.04454844447051693, -0.07699055515040913, 0.17036204777581912, -0.08651054059774829, 0.05233979304236657, 0.03166663654539581, -0.06647151796794094, 0.12572970218851018, 0.13688414509820235, 0.2468962647096672, 0.008599300423031399, -0.07588898575491382, 0.02698353365822733, -0.033903143465307935, 0.13887774903017733, 0.19268817623020312, -0.008649751067447389, 0.02256414738616454, -0.010974198203036786, 0.20083592662956995, 0.008075559668317621, 0.05068589905285535, -0.04656399940759083, 0.07314865291094169, -0.09289337809936075, -0.03879072106553284, 0.08011342704711488, 0.08798123198331943, 0.08773942681432773, 0.06717680560790278, 0.025489105105720708, -0.793355563313322, 0.000839631550478074, -0.05730337793565732, 0.03321375944214931, 0.012297454684883432, -0.06085797115768303, 0.06164712945448875, -0.09930574150960074, -0.11149227277177849, 0.01234580586341556, 0.12906435230592758, 0.00885530479617348, 0.005398424512934092, -0.036545406567241645, 0.09926537535403784, -0.0009737222188764313]
108	[-0.2710809555684234, -0.22930502537064174, -0.019102611634549828, -0.07461267894152396, 0.049642358536629246, -0.0011121473610156184, -0.19512309815751, 0.7244368064704558, -0.029767001703012858, -0.007458402802849092, -0.06732505452081826, 0.1519334913351924, 0.008769897620761276, -0.10177708644342416, 0.008439230930716362, 0.09944294887392467, -0.11457717612447227, 0.06419950731093534, 0.027746716054094293, -0.1370021879968691, 0.07210073427403567, -0.0833534922196581, -0.010080732888119151, -0.20575398792733807, -0.00715439710910344, -0.010760898229930193, -0.01911106538363193, 0.035867881844101536, -0.008430552795887324, 0.03370261848472091, 0.04807066150319091, 0.04630025152436585, 0.11803596654899655, -0.07214145101818112, 0.15811825276671887, -0.04365087546068367, -0.01619498916501658, -0.0028464438291394695, 0.10121891213706222, -0.021637110738774706, 0.18099203151983614, -0.04370286164843046, 0.03682010843182502, 0.06524601042860449, -0.0715009577230341, 0.017823795640748215, -0.008104977886934104, 0.03558667601130284, -0.22338850580655167, -0.029607531063555726]
109	[-0.01836132209085238, -0.0424087712803213, -0.005869697186423089, -0.03475100233934455, 0.16689301834479361, -0.07992736106585423, -0.07784983471683177, 0.02821369258772505, -0.09414299447489101, 0.06416163775428772, 0.19059890636956045, 0.028513156283745088, -0.0015896844143824054, -0.07086934474197268, 0.04724807835190186, 0.027309722204094267, -0.09570464704680745, 0.08698531184936326, 0.03466696964731328, -0.02921929185904593, 0.050173902333409556, 0.7854912968644404, 0.001574510735582091, -0.034549000398015825, -0.010002173597717138, 0.03413785917061927, -0.048764340237442756, -0.017053794619095102, 0.0622575596937648, 0.042474815076453495, -0.13220194000869598, 0.13301950106595178, -0.045159143653226014, -0.0034998621015407214, -0.35729887356634765, 0.0189974854501314, -0.04459191157131935, -0.054057209469648565, 0.006665275845979481, -0.047912171709234654, 0.052518626599300684, -0.06388003144429119, 0.18063472379280154, -0.030992139737886417, -0.007797916587237643, 0.03611806496759062, 0.07124658674329228, 0.09464188656266596, 0.12814434033458394, 0.05957779945937402]
110	[-0.03430318685372193, -0.09672890982753642, -0.014852584684651855, -0.005331075816167152, -0.1042139320460616, 0.07741514868411224, 0.011868437693719008, 0.06975207240301048, 0.0608777253792623, 0.4167364954277424, 0.04288059279052033, -0.044932388097026384, 0.02333702276661756, -0.01551948162829752, 0.004642858864773146, 0.07338075952843956, 0.030192913326591946, 0.0446811159252929, -0.005058065321944333, -0.06926188295898236, 0.08110992527376328, 0.028921736940035154, 0.010446968408227777, 0.10801920921748392, -0.05608218934634844, -0.14608790077699693, 0.08254172087407798, -0.01973726663546616, -0.04180438090178212, 0.03596989283932998, -0.001199394633857316, 0.056854026532046846, -0.05229670039996955, 0.010341482831525556, 0.048512653059999904, 0.09085530433174155, -0.06221591387950937, 0.0016873688257597911, 0.0026396709093194984, 0.0511602324251422, -0.05483876056484825, -0.009365540139772841, 0.08062828013107255, -0.8074087040656333, -0.08918621275446774, 0.07787008506171268, -0.07486200169741672, -0.06466806171642724, -0.08306039299491773, 0.05374793667023142]
111	[-0.06211695462470043, 0.06875111227473076, -0.005631661118808051, -0.0237015437913728, -0.11294611264634204, -0.012140993516938802, -0.047765982687411425, -0.06496170077301008, -0.007857635971252986, 0.08712569063666285, 0.0343147890261424, -0.030641932924910964, -0.036917973903740776, 0.040964694021434406, -0.09392640857732686, 0.42992041589872565, 0.010716591517260782, 0.004673221659683361, 0.009500690633612523, -0.08275098283755786, -0.003291377444873368, 0.04271887913913836, -0.12718141599643026, -0.13777151969709583, -0.10820863652983193, 0.07239726638898719, -0.08472140022136272, -0.2185143751920447, 0.03795041038845221, -0.0008577724670108286, -0.7095359888046249, 0.13316340666400658, 0.05231251250055846, -0.02459444879866713, 0.05511345635217507, -0.10229426274758488, 0.05082075410844273, -0.13701236051862734, 0.03425775288144437, 0.039854620560543674, -0.011738467000989987, -0.037948072818854664, -0.11495237964063593, 0.045009101808335186, -0.07732634104281419, -0.18474110939907287, -0.11418278738899339, 0.06938787076292269, 0.05519494820635504, 0.0872247421009121]
112	[-0.07063629254049661, -0.03515574998234623, -0.06390575071524132, 0.021701584594801114, -0.08714255334606794, 0.06729954706700114, -0.08457638608923546, -0.006326295258563489, -0.019718068992487663, 0.0052594548060626405, -0.08098831066460634, -0.0747925666844344, 0.058783364111900015, 0.1050975371792705, -0.031209423028948368, 0.038345949863063465, -0.007140715087501544, -0.08086738514173342, -0.1604193536450752, -0.03646920461632531, 0.2258936802644418, 0.053876584989414895, 0.011416516978964281, 0.006673298604066095, -0.09997669476811887, 0.08107687697560637, -0.03184838185402536, 0.06743145795478263, -0.0587486112520831, -0.0648858494266199, -0.8234626184147521, 0.12390056439342423, -0.08452150530545284, 0.046756687699716214, 0.2096243314901697, -0.09620729946471505, 0.07228126579595133, 0.0013536729825611902, 0.02866911295268923, 0.023957072510146796, 0.03225392104340059, -0.09859518294852543, -0.03155215391961131, -0.15366028113594124, 0.0032770942147498537, 0.05627237684603431, 0.07876488830091523, -0.06271861677566894, -0.10305367891787508, 0.03066895591635861]
113	[0.1508599937394186, -0.002835369988529107, -0.3300837986606996, 0.09279406080656408, -0.06240717098672174, 0.7545718860760529, -0.06801357865407115, -0.029267241423109325, 0.06047979364628724, -0.025341287929150837, -0.035110672715063296, 0.06062669137360199, -0.1642710594780675, 0.10447442303875852, -0.005487238346243684, 0.05734683464142961, 0.06926931957619711, 0.10400656157441465, 0.024540586738178976, 0.027552375487573787, 0.007042867202660858, 0.11096706117162948, -0.005517621337352255, 0.10679776441564667, 0.04691781357753477, -0.14899085807792017, -0.01990645731761614, -0.011440442766770174, -0.126635710028534, 0.00421037844621777, 0.04887585119100414, 0.010855678801271593, -0.020357446141630393, 0.11108896410265882, -0.06797463928385879, -0.04675993851637321, -0.006494461503188242, 0.0654569259465164, 0.03158446920268455, -0.06538676906624055, -0.04675907557758243, -0.08651498173800451, -0.2155838137873848, -0.1275545753333682, 0.1932286542558852, 0.04071314673235242, -0.06320172202036863, 0.02511658573641175, 0.014537491721913277, 0.02843983430115991]
114	[-0.03325823064392845, 0.013607344167845856, -0.0014306581573529345, 0.13807619070296404, -0.013102849409425816, 0.09856101569394415, 0.08760748108277015, 0.022709982079827103, 0.00091840483132404, -0.1318391731793288, 0.025868246755714776, 0.03052047311787833, 0.047481363168577366, -0.08017189383190837, 0.12684018572143219, 0.14738213050522608, 0.006523087215977082, 0.10751643916544965, -0.12269194514763777, 0.06003542629014641, -0.09494460408866963, -0.155569306365235, -0.07200514307760777, -0.08718255923593475, 0.8413612815693967, 0.0009512131460532339, -0.05261928710014989, 0.028180492542195748, 0.0018768479764226234, 0.0275371638716196, -0.045506760781360095, 0.044832427067160646, 0.01661511768077814, -0.005373504184622663, 0.04808531145735339, -0.047600169992214156, -0.009489993987415207, 0.06755901414649482, 0.0024675092029813393, -0.0022799997727645225, 0.006159401288164844, -0.12185429802499875, 0.03289197177149015, -0.1306966255367561, -0.030560623245868935, -0.161855235167397, -0.029652381884847163, 0.05282360404049613, -0.038093186461183946, 0.16935977390537718]
115	[0.03549355370918362, 0.020325635465785842, 0.03535503079035744, 0.006095542059527898, 0.04738534971584173, 0.0623610756480906, 0.012054139691197986, -0.018851005781363575, 0.0017445183562405959, 0.05550976767530456, 0.10658764499930787, -0.05333934196775013, -0.11304724824049968, 0.09891043378976523, 0.15307870751348182, -0.04943216749190322, -0.11816006940955354, 0.12359429458996522, 0.09757570704882632, 0.07225694372030685, 0.0026394343694008927, -0.013015764825420918, -0.10411444726720663, -0.001142663895840003, -0.03961276210104649, 0.005453947427641538, 0.012517253766021037, 0.027343265115608674, 0.10412778924192387, -0.05035908500308036, -0.5338987542240755, -0.024721729758470996, 0.09129279148966161, -0.6942062370848556, 0.17231285332464294, -0.0015645311430458819, -0.020313650456598182, 0.023330090243950594, -0.048417034213695864, -0.005612949503135202, 0.00771386189057445, 0.14893263596533465, -0.07384556405662894, -0.11548114940091116, -0.042651446945247924, -0.0015370455377234447, 0.040184889432098914, -0.013564041690484755, -0.012711457495334652, -0.006502086364646683]
116	[0.007946332509823252, -0.14452055028536825, 0.09839181727354993, -0.09517690869679661, -0.005754407734493407, 0.0253044260896342, -0.08704991950719755, -0.09702190524775502, 0.05001827499812724, 0.06190609089780723, 0.09906137231279989, -0.09773243099840974, 0.16398820905069159, -0.010949150159909342, 0.000395830722038948, -0.049831243495633434, -0.11670555737576363, 0.09868875129295768, 0.07046958180820191, -0.024418666218538904, 0.049379935336595515, 0.0076741088172563535, -0.022266888768449282, -0.10842103760255421, 0.05110903774812957, 0.07110863745500753, -0.038490683742141846, -0.010350036201095618, -0.021209037713525027, 0.00020861395761759933, -0.00247399475791005, -0.07887537097727723, 0.14477539127261876, -0.12933709650559827, 0.016129500920807296, 0.029740985464069933, 0.09644503015827025, 0.07474682713435178, 0.10149558455695083, -0.025193934701530928, 0.03394350759109903, 0.0013417105965405022, -0.0032792792889678184, 0.0598479897394449, -0.006688467397995016, -0.09261714789064876, -0.050203680954185995, -0.12288055312933875, -0.8550724143752014, 0.03243796622692602]
117	[-0.008759222502044361, -0.09616106573410367, -0.047170587334921896, 0.034332054853556886, 0.05162543154553806, -0.019620380905146097, 0.05125216425359105, -0.10245034627521941, 0.004401452031503538, -0.15837184870095308, -0.040015059682062155, -0.029712114010843175, 0.0203318558042113, -0.050646200066548255, -0.010595498881347318, 0.04113413290239159, -0.059807206557321614, 0.03363062356953215, 0.10738753129505918, -0.06166114035073787, 0.05554442131871502, 0.052116374933816025, 0.04509944752957193, -0.043133318575059, -0.0472323863679342, -0.006942691397864623, 0.01018527365938588, -0.01169332242904195, -0.08213325956767246, 0.11104909250438807, -0.04431281292070463, -0.0483605545704829, -0.1247248260621635, -0.05295297452370413, 0.04521449443574254, -0.18159888786630432, 0.06742564412485338, 0.1101162646050824, 0.09845787176700861, -0.023300923207365515, -0.07967883062062842, -0.10816505677543346, -0.050395082734243306, -0.1019657985901458, -0.0011904850001423543, -0.8679795491943862, -0.01575648218409706, -0.10210358031813938, 0.035672551221226825, -0.08050987666582815]
118	[0.09374712687788701, 0.1870154738427751, 0.02139419175026628, -0.05654589434899432, 0.12619166907683058, -0.024117033840664062, -0.024791001404261992, 0.013126034246188573, -0.1424981147673032, -0.0984879070432704, 0.07464933382539989, -0.05447831679760439, 0.03675633138208637, -0.17909731368150192, 0.10597585281061411, -0.02418855261640185, 0.010769126123673771, 0.7444232804311481, 0.012931279733544777, 0.07888519773846507, 0.017381259519648664, -0.09194962458385884, -0.02548189493481111, -0.014646835058225333, -0.016927661461870216, -0.026058482445028903, -0.05912237085326586, 0.04199316974365862, 0.03936637885380417, 0.04251510331338748, -0.005390366516268312, -0.017515698523089474, 0.018733671806291347, -0.4305931541307008, 0.09241146571080389, 0.0009275068024649789, -0.011384186536903875, -0.010660567743335484, 0.058255248344075784, -0.12582103227558958, 0.13864541618966988, 0.10683491987629005, -0.007567749370276482, 0.09458781758444489, 0.028538348840750547, -0.022888002334243183, -0.0506355169948562, 0.0601956475576742, -0.03283189847376285, 0.0963088974373323]
119	[0.025310855429663277, -0.014942227127863689, -0.0628726463581011, 0.038762612731586474, 0.07415723587466111, 0.09298662673119525, -0.1067901632364969, -0.08232070885804452, -0.6788460989713159, 0.02349729800889111, 0.013935800529601616, 0.06582639927113354, -0.028381139553468722, -0.0054518628320526065, -0.09102796676307576, -0.012287735222464924, -0.0018265527676519049, 0.021060054613648942, 0.05646524682412112, -0.006352908326136607, 0.033147939754768034, -0.032487438449790976, -0.12697864285508076, -0.15082413730441024, 0.05886696008835311, -0.1963328379188054, -0.11754583020102381, -0.013420690006082711, 0.030655105978008627, -0.014971372339264861, 0.009797971366998781, -0.012900900994175206, -0.0014476743750166572, 0.022441744899518085, 0.2245903556479055, -0.025466344018001852, -0.06051145840092172, 0.009651763913043853, 0.07540411843363505, -0.10183830933020621, -0.07807686295115854, 0.03160072978998951, 0.45285240037957214, -0.03957125817077091, -0.022788366646029196, -0.11766652235313428, -0.07116397055461067, -0.13096270858733608, 0.23968769826332068, 0.0697181249245601]
120	[-0.004145466436212161, -0.004603630360888551, 0.05219760051001403, -0.25085044222028974, 0.05554999736385449, 0.061438373224696495, 0.08816001150311208, 0.07955148046851378, -0.03382805327353594, 0.10616293137686504, 0.007218241133261239, 0.044741287487961925, 0.04865721167495328, 0.08996012776466429, 0.04687483388793149, 0.06659828747469286, -0.016225450450564494, 0.12284970686795486, 0.09833425353385464, 0.11153601021165609, 0.030922154196890265, 0.7302530224708712, 0.05417536626071697, 0.4160995947347459, -0.05754325600903941, 0.0025628535184747947, 0.09788786324219304, 0.06168931966708629, 0.12041410513542475, -0.024307514353898763, -0.011805539150149105, 0.040889562043508916, -0.06595984501944685, -0.08571484323444481, 0.05984252055952093, 0.012710230123964779, 0.05362549117146181, -0.016511544037630072, -0.003170360220022989, 0.023860429192045556, -0.06818778526165112, 0.0675193192914616, -0.08750501554333918, 0.06267589419322901, 0.05158536505727989, -0.16864694940493094, 0.07426705381348306, -0.07099461914958476, -0.1342079001200936, 0.028000558987276117]
121	[0.09476315315651347, 0.018745388420428163, -0.0734894542218081, -0.039193817903728966, 0.06168226886921761, 0.05549560424432838, -0.1729744486219783, -0.03637739383930908, -0.056300078210286576, 0.026999731445307127, 0.07435839837669687, 0.03424961585050148, 0.030735986536441603, -0.011001730398814025, 0.11410083202534177, 0.020963515098857074, -0.03833435804879628, 0.08220072075439044, 0.0409025636117873, -0.09798840456490698, 0.06422958847429477, -0.05738123152995885, 0.0047491406421588216, -0.11942949804254248, -0.08807942772221801, 0.06575186609055114, -0.04677419959386426, -0.09446795547586485, -0.09194441233535869, -0.0036345292381255927, 0.027891400167082858, 0.003386938883383551, -0.03625102438320992, 0.004589359969803266, -0.0503596501009792, -0.011822694471418612, 0.011300815256912122, 0.020273018974822896, -0.08469052645402583, -0.09354995809479266, 0.0936740209577244, 0.00484370041438929, 0.8932579717874286, -0.04089966717795223, 0.06663562202644782, 0.03750843738714136, -0.05069773218990879, -0.04639252983284397, 0.021454311402806864, 0.0833006621551645]
122	[0.08688118558873051, -0.0474991002003993, -0.016455751491560183, 0.12544855689933931, -0.06034759813153851, -0.04025037697789372, -0.15095197288504628, 0.047159889733385786, -0.07672896512023517, -0.03696344719506408, -0.16204605490748888, 0.040071765156506935, 0.048427125173978146, 0.008895399134182445, 0.015359214254459585, 0.10876270071921257, -0.0712685838037604, 0.07234797469261416, -0.0437056436659724, -0.05799286151446418, 0.16051759464449225, -0.14181772973679513, -0.06827614612385871, -0.07057237359584059, 0.002382797421729884, 0.8523053543054243, -0.07375059681991258, -0.033313770044424644, -0.03721812869745672, 0.03126939602156612, 0.00244092446786693, 0.025992623192597628, 0.07484076295555252, 0.051828556253129106, 0.1443101855471684, -0.08487049393049968, 0.005466144469142689, -0.013408386483402023, -0.10551914505754159, -0.05959146538748081, 0.04696238428613263, 0.0553964979789973, 0.011815379693156273, 0.03854873210273242, -0.026380280333389825, 0.12587779040896788, 0.07324248046033066, -0.05231386303439966, -0.04069272665413276, 0.052606508556046885]
123	[0.044075778549032385, 0.03655175665787218, -0.08241598658827032, -0.058875889391233414, 0.06902356002211665, -0.04792585458621587, -0.03128501141931845, -0.06808269698133367, 0.039478675080786715, -0.05359892552434094, 0.09075002812654433, 0.050895643842314604, 0.02155022636580447, -0.07947697130418202, 0.012589481682413623, 0.23452482647144146, 0.10937667903292146, -0.012109914801700294, 0.05141321492711296, -0.09241666198695513, -0.741211979659657, -0.10113576196243625, -0.053738740609573954, 0.22659675592031311, 0.06174575205603359, -0.06284728719022825, -0.04239048534029501, 0.09108323475964068, 0.06731659927144704, -0.08173306188389369, -0.37803521113427574, 0.05355196389692761, 0.04610328694125638, -0.010995443987398967, 0.10675619003553453, -0.022341609756873916, -0.09895411634500063, 0.08594858992270435, -0.11706708741088277, -0.026795364941154764, -0.0027164705510805613, 0.02954879885609558, 0.024598419101581538, -0.06739897069287805, 0.04872310358564191, -0.07702713176066642, 0.09356323621669928, 0.10775511358067351, 0.03467780625725269, 0.05425841880581126]
124	[-0.08506536612023344, -0.049857742407915295, -0.00035082421602241655, 0.03222344388932873, 0.8838557938219159, -0.027819892776763912, 0.01680593437334185, 0.07535857463274571, -0.03798109537835864, -0.06841743772301874, -0.08764181197357528, -0.07119082506910036, 0.07423003676864272, 0.0035324602699896746, -0.01388069402422884, 0.0040501233987668, -0.21576060752261347, 0.05839093165051579, 0.02848989265076057, 0.052411759723332896, 0.0013736253298381243, -0.01091762345838595, -0.021646271344391545, 0.030114912504304456, 0.13580796121790073, 0.025283140280345364, 0.016808068746221923, -0.14616099356563594, -0.050425849995880054, 0.04627680383705793, -0.07272315166931263, 0.017473153188606573, -0.0439863219724363, 0.07578126140085009, 0.08856392033824859, -0.013918017915180358, 0.0011954069356574664, 0.07468339874142974, -0.04628605257867696, -0.11261894309408511, -0.0003006082110860706, 0.09390800763253858, -0.052258150105895004, -0.0015771030049952512, 0.0979761617431816, 0.015204237860266919, -0.049116658440211604, -0.10301816213455803, -0.012134753556635815, 0.00040407059307088887]
